# Updated on: July 06 2021
# NOTE: short arm = nt 10000-125184587; long arm = nt 143184588-248946422 
gene_num,gene,chr,start,end,arm,type,strand,range_start,range_end
819,PGBD5,1,230314490,230426332,long,gene,minus,230282123,230642480
820,COG2,1,230642481,230693982,long,gene,plus,230426333,230702522
821,AGT,1,230702523,230745583,long,gene,minus,230693983,230747288
822,CAPN9,1,230747289,230803356,long,gene,plus,230745584,230837118
823,C1orf198,1,230837119,230869591,long,gene,minus,230803357,230906242
824,TTC13,1,230906243,230978872,long,gene,minus,230869592,230979081
825,ARV1,1,230979082,231000733,long,gene,plus,230978873,231018957
826,FAM89A,1,231018958,231040254,long,gene,minus,231000734,231162057
827,TRIM67,1,231162058,231221565,long,gene,plus,231040255,231223764
828,C1orf131,1,231223765,231241175,long,gene,minus,231221566,231241209
829,GNPAT,1,231241210,231277973,long,gene,plus,231241176,231332752
830,EXOC8,1,231332753,231337852,long,gene,minus,231277974,231337979
831,SPRTN,1,231337980,231355023,long,gene,plus,231337853,231363755
832,EGLN1,1,231363756,231422332,long,gene,minus,231355024,231528668
833,TSNAX,1,231528669,231566524,long,gene,plus,231422333,231626789
834,DISC1,1,231626790,232041272,long,gene,plus,231566525,232397964
835,SIPA1L2,1,232397965,232630496,long,gene,minus,232041273,232805415
836,MAP10,1,232805416,232809929,long,gene,plus,232630497,232950610
837,NTPCR,1,232950611,232983882,long,gene,plus,232809930,233327723
838,PCNX2,1,232983435,233295730,long,gene,minus,232809930,233327723
839,MAP3K21,1,233327724,233385148,long,gene,plus,233295731,233614105
840,KCNK1,1,233614106,233672514,long,gene,plus,233385149,233904675
841,SLC35F3,1,233904676,234324511,long,gene,plus,233672515,234373455
842,COA6,1,234373456,234385080,long,gene,plus,234324512,234391312
843,TARBP1,1,234391313,234479179,long,gene,minus,234385081,234604268
844,IRF2BP2,1,234604269,234610178,long,gene,minus,234479180,235109340
845,TOMM20,1,235109341,235128837,long,gene,minus,234610179,235131182
846,RBM34,1,235131183,235161280,long,gene,minus,235128838,235166894
847,ARID4B,1,235166895,235328224,long,gene,minus,235161281,235367426
848,GGPS1,1,235327216,235344532,long,gene,plus,235161281,235367426
849,TBCE,1,235367427,235452443,long,gene,plus,235344533,235547684
850,B3GALNT2,1,235440654,235504481,long,gene,minus,235344533,235547684
851,GNG4,1,235547685,235650608,long,gene,minus,235504482,235661030
852,LYST,1,235661031,235883713,long,gene,minus,235650609,235975829
853,NID1,1,235975830,236065092,long,gene,minus,235883714,236142528
854,GPR137B,1,236142529,236213535,long,gene,plus,236065093,236394285
855,ERO1B,1,236213064,236281983,long,gene,minus,236065093,236394285
856,EDARADD,1,236394286,236484930,long,gene,plus,236281984,236518213
857,LGALS8,1,236518214,236552981,long,gene,plus,236484931,236686498
858,HEATR1,1,236549005,236604516,long,gene,minus,236484931,236686498
859,ACTN2,1,236686499,236764631,long,gene,plus,236604517,236794303
860,MTR,1,236794304,236903981,long,gene,plus,236764632,237004102
861,MT1HL1,1,237004103,237004441,long,gene,minus,236903982,237042183
862,RYR2,1,237042184,237833988,long,gene,plus,237004442,237882403
863,ZP4,1,237882404,237890922,long,gene,minus,237833989,239386564
864,CHRM3,1,239386565,239915450,long,gene,plus,237890923,240091882
865,FMN2,1,240091883,240475187,long,gene,plus,239915451,240489572
866,GREM2,1,240489573,240612372,long,gene,minus,240475188,240774741
867,RGS7,1,240774742,241357230,long,gene,minus,240612373,241497602
868,FH,1,241497603,241519755,long,gene,minus,241357231,241531882
869,KMO,1,241531883,241595642,long,gene,plus,241519756,241628850
870,OPN3,1,241593124,241640369,long,gene,minus,241519756,241652277
871,CHML,1,241628851,241640369,long,gene,minus,241595643,241652277
872,WDR64,1,241652278,241802777,long,gene,plus,241640370,241847966
873,EXO1,1,241847967,241889939,long,gene,plus,241802778,241957766
874,BECN2,1,241957767,241959062,long,gene,plus,241889940,241995193
875,MAP1LC3C,1,241995194,242001393,long,gene,minus,241959063,242082985
876,PLD5,1,242082986,242530546,long,gene,minus,242001394,243124427
877,CEP170,1,243124428,243255796,long,gene,minus,242530547,243488232
878,SDCCAG8,1,243255418,243503683,long,gene,plus,242530547,244048652
879,AKT3,1,243488233,243851079,long,gene,minus,243255797,244048652
880,ZBTB18,1,244048653,244057476,long,gene,plus,243851080,244352061
881,C1orf100,1,244352062,244389896,long,gene,plus,244057477,244408493
882,ADSS2,1,244408494,244452060,long,gene,minus,244389897,244652759
883,CATSPERE,1,244452013,244640504,long,gene,plus,244389897,244652759
884,DESI2,1,244652760,244709033,long,gene,plus,244640505,244835305
885,COX20,1,244835306,244845063,long,gene,plus,244709034,244850296
886,HNRNPU,1,244850297,244864543,long,gene,minus,244845064,244969681
887,EFCAB2,1,244969682,245125228,long,gene,plus,244864544,245154984
888,KIF26B,1,245154985,245709432,long,gene,plus,245125229,245749341
889,SMYD3,1,245749342,246507279,long,gene,minus,245709433,246540560
890,TFB2M,1,246540561,246566261,long,gene,minus,246507280,246566337
891,CNST,1,246566338,246668595,long,gene,plus,246566262,246724408
892,SCCPDH,1,246724409,246768137,long,gene,plus,246668596,246839097
893,AHCTF1,1,246839098,246931948,long,gene,minus,246768138,246945545
894,ZNF695,1,246945546,247008057,long,gene,minus,246931949,247034636
895,ZNF670,1,247034637,247078811,long,gene,minus,247008058,247099961
896,ZNF669,1,247099962,247104356,long,gene,minus,247078812,247121974
897,ZNF124,1,247121975,247172379,long,gene,minus,247104357,247297414
898,ZNF496,1,247297415,247331867,long,gene,minus,247172380,247416162
899,NLRP3,1,247416163,247448823,long,gene,plus,247331868,247449117
900,OR2B11,1,247449118,247458104,long,gene,minus,247448824,247507057
901,OR2C3,1,247524677,247536440,long,gene,minus,247458105,247588359
902,GCSAML,1,247507058,247577690,long,gene,plus,247458105,247588359
903,OR2G2,1,247588360,247589313,long,gene,plus,247577691,247605585
904,OR2G3,1,247605586,247606515,long,gene,plus,247589314,247670811
905,OR13G1,1,247670812,247679739,long,gene,minus,247606516,247711435
906,OR6F1,1,247711436,247716646,long,gene,minus,247679740,247721639
907,OR14K1,1,247738615,247739559,long,gene,plus,247716647,247754845
908,OR14A2,1,247721640,247750941,long,gene,minus,247716647,247754845
909,OR1C1,1,247754846,247760556,long,gene,minus,247750942,247814659
910,OR14A16,1,247814660,247824119,long,gene,minus,247760557,247840927
911,OR11L1,1,247840928,247841896,long,gene,minus,247824120,247857186
912,TRIM58,1,247857187,247880138,long,gene,plus,247841897,247895586
913,OR2W3,1,247895587,247896531,long,gene,plus,247880139,247920251
914,OR2T8,1,247920252,247923152,long,gene,plus,247896532,247924888
915,OR2AJ1,1,247924889,247935339,long,gene,plus,247923153,247937176
916,OR2L8,1,247948858,247949796,long,gene,plus,247935340,247965331
917,OR2AK2,1,247965332,247966339,long,gene,plus,247949797,248013659
918,OR2L5,1,248013660,248024276,long,gene,plus,247966340,248030069
919,OR2L2,1,248030070,248042305,long,gene,plus,248024277,248046835
920,OR2L3,1,248046836,248063407,long,gene,plus,248042306,248145147
921,OR2L13,1,247937177,248101163,long,gene,plus,247935340,248145147
922,OR2M5,1,248145148,248146086,long,gene,plus,248101164,248174820
923,OR2M2,1,248174821,248181067,long,gene,plus,248146087,248197264
924,OR2M3,1,248197265,248212925,long,gene,plus,248181068,248231416
925,OR2M4,1,248231417,248244679,long,gene,plus,248212926,248269916
926,OR2T33,1,248269917,248277976,long,gene,minus,248244680,248290138
927,OR2T12,1,248290139,248303424,long,gene,minus,248277977,248323629
928,OR2M7,1,248323630,248324568,long,gene,minus,248303425,248348774
929,OR14C36,1,248348775,248349713,long,gene,plus,248324569,248361664
930,OR2T4,1,248361665,248362627,long,gene,plus,248349714,248375745
931,OR2T6,1,248375746,248391811,long,gene,plus,248362628,248403047
932,OR2T1,1,248403048,248408020,long,gene,plus,248391812,248436358
933,OR2T7,1,248436359,248444316,long,gene,plus,248408021,248445636
934,OR2T2,1,248445637,248455725,long,gene,plus,248444317,248473350
935,OR2T3,1,248473351,248474307,long,gene,plus,248455726,248488588
936,OR2T5,1,248488589,248491113,long,gene,plus,248474308,248508072
937,OR2G6,1,248508073,248527337,long,gene,plus,248491114,248556911
938,OR2T29,1,248556912,248562772,long,gene,minus,248527338,248573800
939,OR2T34,1,248573801,248574757,long,gene,minus,248562773,248590486
940,OR2T10,1,248590487,248597700,long,gene,minus,248574758,248623556
941,OR2T11,1,248623557,248635091,long,gene,minus,248597701,248636355
942,OR2T35,1,248636356,248645278,long,gene,minus,248635092,248649837
943,OR2T27,1,248649838,248655528,long,gene,minus,248645279,248678139
944,OR14I1,1,248678140,248685488,long,gene,minus,248655529,248739414
945,LYPD8,1,248739415,248755759,long,gene,minus,248685489,248810445
946,SH3BP5L,1,248810446,248825915,long,gene,minus,248755760,248838218
947,ZNF672,1,248838219,248849517,long,gene,plus,248825916,248850003
948,ZNF692,1,248850004,248860761,long,gene,minus,248849518,248873826
949,PGBD2,1,248873827,248919146,long,gene,plus,248860762,248946422
