# Updated on: July 06 2021
# NOTE: short arm = nt 10000-125184587; long arm = nt 143184588-248946422 
gene_num,gene,chr,start,end,arm,type,strand,range_start,range_end
816,RPF1,1,84479266,84498352,short,gene,plus,84415896,84506300
817,GNG5,1,84498325,84506581,short,gene,minus,84415896,84549610
818,SPATA1,1,84506301,84556495,short,gene,plus,84498353,84643705
819,CTBS,1,84549611,84574440,short,gene,minus,84506582,84643705
820,SSX2IP,1,84643706,84690757,short,gene,minus,84574441,84811600
821,LPAR3,1,84811601,84893206,short,gene,minus,84690758,84925582
822,MCOLN2,1,84925583,84997113,short,gene,minus,84893207,85018081
823,MCOLN3,1,85018082,85048902,short,gene,minus,84997114,85062326
824,DNAI3,1,85062327,85133138,short,gene,plus,85048903,85156380
825,SYDE2,1,85156381,85201725,short,gene,minus,85133139,85249952
826,C1orf52,1,85249953,85259677,short,gene,minus,85201726,85265775
827,BCL10,1,85265776,85276632,short,gene,minus,85259678,85318484
828,DDAH1,1,85318485,85578274,short,gene,minus,85276633,85580760
829,CCN1,1,85580761,85583950,short,gene,plus,85578275,85649416
830,ZNHIT6,1,85649417,85708458,short,gene,minus,85583951,85728506
831,COL24A1,1,85728507,86156987,short,gene,minus,85708459,86346836
832,ODF2L,1,86346837,86396323,short,gene,minus,86156988,86424143
833,CLCA2,1,86424144,86456553,short,gene,plus,86396324,86468926
834,CLCA1,1,86468927,86500259,short,gene,plus,86456554,86547077
835,CLCA4,1,86547078,86580758,short,gene,plus,86500260,86704569
836,SH3GLB1,1,86704570,86748184,short,gene,plus,86580759,86862444
837,SELENOF,1,86862445,86914577,short,gene,minus,86748185,86914634
838,HS2ST1,1,86914635,87109982,short,gene,plus,86914578,87328879
839,LMO4,1,87328880,87348923,short,gene,plus,87109983,88684238
840,PKN2,1,88684239,88836255,short,gene,plus,87348924,88852632
841,GTF2B,1,88852633,88891944,short,gene,minus,88836256,88921043
842,RBMXL1,1,88979456,88992629,short,gene,minus,88891945,89006676
843,KYAT3,1,88921044,88992960,short,gene,minus,88891945,89006676
844,GBP3,1,89006677,89022870,short,gene,minus,88992961,89052318
845,GBP1,1,89052319,89065208,short,gene,minus,89022871,89106131
846,GBP2,1,89106132,89126114,short,gene,minus,89065209,89131741
847,GBP7,1,89131742,89176003,short,gene,minus,89126115,89181143
848,GBP4,1,89181144,89198942,short,gene,minus,89176004,89256188
849,GBP5,1,89256189,89272860,short,gene,minus,89198943,89364058
850,GBP6,1,89364059,89388160,short,gene,plus,89272861,89522625
851,LRRC8B,1,89522626,89597861,short,gene,plus,89388161,89615809
852,LRRC8C,1,89615810,89719533,short,gene,plus,89597862,89821013
853,LRRC8D,1,89821014,89936611,short,gene,plus,89719534,89995099
854,ZNF326,1,89995100,90035533,short,gene,plus,89936612,90711538
855,BARHL2,1,90711539,90717302,short,gene,minus,90035534,90915303
856,ZNF644,1,90915304,91022267,short,gene,minus,90717303,91260765
857,HFM1,1,91260766,91408008,short,gene,minus,91022268,91498967
858,CDC7,1,91498968,91525764,short,gene,plus,91408009,91680342
859,TGFBR3,1,91680343,91906002,short,gene,minus,91525765,91949370
860,BRDT,1,91949371,92014428,short,gene,plus,91906003,92029984
861,EPHX4,1,92029985,92063538,short,gene,plus,92014429,92074435
862,SETSIP,1,92074436,92075472,short,gene,minus,92063539,92080344
863,BTBD8,1,92080345,92188509,short,gene,plus,92075473,92217914
864,C1orf146,1,92217915,92245813,short,gene,plus,92188510,92299049
865,RPAP2,1,92299050,92402056,short,gene,plus,92245814,92473042
866,GLMN,1,92245786,92441936,short,gene,minus,92188510,92473042
867,GFI1,1,92473043,92486925,short,gene,minus,92441937,92508695
868,EVI5,1,92508696,92792413,short,gene,minus,92486926,92831985
869,RPL5,1,92831986,92841924,short,gene,plus,92792414,93079282
870,DIPK1A,1,92832729,92961462,short,gene,minus,92792414,93079282
871,MTF2,1,93079283,93139076,short,gene,plus,92961463,93149741
872,TMED5,1,93149742,93180413,short,gene,minus,93139077,93345906
873,CCDC18,1,93179802,93279037,short,gene,plus,93139077,93345906
874,DR1,1,93345907,93369493,short,gene,plus,93279038,93448066
875,FNBP1L,1,93448067,93569671,short,gene,plus,93369494,93866283
876,BCAR3,1,93561741,93847219,short,gene,minus,93369494,93866283
877,DNTTIP2,1,93866284,93879206,short,gene,minus,93847220,93885198
878,GCLM,1,93885199,93910370,short,gene,minus,93879207,93992833
879,ABCA4,1,93992834,94121148,short,gene,minus,93910371,94168904
880,ARHGAP29,1,94168905,94275068,short,gene,minus,94121149,94418085
881,ABCD3,1,94418086,94518663,short,gene,plus,94275069,94529172
882,F3,1,94529173,94541759,short,gene,minus,94518664,94820350
883,SLC44A3,1,94820351,94895247,short,gene,plus,94541760,94896956
884,CNN3,1,94896957,94927110,short,gene,minus,94895248,94974404
885,ALG14,1,94974405,95072974,short,gene,minus,94927111,95092516
886,TLCD4,1,95092517,95197607,short,gene,plus,95072975,95234154
887,TLCD4-RWDD3,1,95117923,95244955,short,gene,plus,95072975,96721765
888,RWDD3,1,95234155,95247225,short,gene,plus,95197608,96721765
889,PTBP2,1,96721766,96823739,short,gene,plus,95247226,97077742
890,DPYD,1,97077743,97921059,short,gene,minus,96823740,98661283
891,SNX7,1,98661284,98760500,short,gene,plus,97921060,98890244
892,PLPPR5,1,98890245,99006130,short,gene,minus,98760501,99262955
893,PLPPR4,1,99262956,99309584,short,gene,plus,99006131,99646112
894,PALMD,1,99646113,99694535,short,gene,plus,99309585,99703969
895,FRRS1,1,99703970,99766635,short,gene,minus,99694536,99850076
896,AGL,1,99850077,99924023,short,gene,plus,99766636,99968400
897,SLC35A3,1,99968401,100035634,short,gene,plus,99924024,100038077
898,MFSD14A,1,100038078,100083377,short,gene,plus,100035635,100133131
899,SASS6,1,100082632,100132930,short,gene,minus,100035635,100133131
900,TRMT13,1,100133132,100150496,short,gene,plus,100132931,100186918
901,LRRC39,1,100148448,100178256,short,gene,minus,100132931,100186918
902,DBT,1,100186919,100249864,short,gene,minus,100178257,100266186
903,RTCA,1,100266187,100292769,short,gene,plus,100249865,100345000
904,CDC14A,1,100345001,100520277,short,gene,plus,100292770,100538138
905,GPR88,1,100538139,100542021,short,gene,plus,100520278,100719741
906,VCAM1,1,100719742,100739045,short,gene,plus,100542022,100872371
907,EXTL2,1,100872372,100895411,short,gene,minus,100739046,100896089
908,SLC30A7,1,100896090,100996913,short,gene,plus,100895412,101236898
909,DPH5,1,100975218,101025806,short,gene,minus,100895412,101236898
910,S1PR1,1,101236899,101241518,short,gene,plus,101025807,101800027
911,OLFM3,1,101800028,101996926,short,gene,minus,101241519,102876472
912,COL11A1,1,102876473,103108580,short,gene,minus,101996927,103525698
913,RNPC3,1,103525699,103555239,short,gene,plus,103108581,103617426
914,AMY2B,1,103554644,103579534,short,gene,plus,103108581,103617426
915,AMY2A,1,103617427,103625780,short,gene,plus,103579535,103655518
916,AMY1A,1,103655519,103664554,short,gene,plus,103625781,103687414
917,AMY1B,1,103687415,103696453,short,gene,minus,103664555,103745429
918,AMY1C,1,103745430,103758692,short,gene,plus,103696454,107056673
919,PRMT6,1,107056674,107059294,short,gene,plus,103758693,107140016
920,NTNG1,1,107140017,107484923,short,gene,plus,107059295,107571160
921,VAV3,1,107571161,107965180,short,gene,minus,107484924,108134042
922,SLC25A24,1,108134043,108200343,short,gene,minus,107965181,108222463
923,NBPF4,1,108222464,108244076,short,gene,minus,108200344,108421495
924,NBPF6,1,108421496,108471920,short,gene,plus,108244077,108560099
925,FAM102B,1,108560100,108639322,short,gene,plus,108471921,108648294
926,HENMT1,1,108648295,108661474,short,gene,minus,108639323,108692309
927,PRPF38B,1,108692310,108702928,short,gene,plus,108661475,108712907
928,FNDC7,1,108712908,108742749,short,gene,plus,108702929,108746673
929,STXBP3,1,108746674,108809523,short,gene,plus,108742750,108815900
930,AKNAD1,1,108815901,108858244,short,gene,minus,108809524,108875349
931,GPSM2,1,108875350,108934545,short,gene,plus,108858245,108970210
932,CLCC1,1,108929505,108963484,short,gene,minus,108858245,108970210
933,WDR47,1,108970211,109042113,short,gene,minus,108963485,109064139
934,TAF13,1,109064140,109076003,short,gene,minus,109042114,109090763
935,TMEM167B,1,109090764,109096934,short,gene,plus,109076004,109105950
936,C1orf194,1,109105951,109113831,short,gene,minus,109096935,109114105
937,ELAPOR1,1,109114106,109206781,short,gene,plus,109113832,109213892
938,SARS1,1,109213893,109238182,short,gene,plus,109206782,109249538
939,CELSR2,1,109249539,109275751,short,gene,plus,109238183,109279555
940,PSRC1,1,109279556,109283172,short,gene,minus,109275752,109292364
941,MYBPHL,1,109292365,109309394,short,gene,minus,109283173,109309574
942,SORT1,1,109309575,109397940,short,gene,minus,109309395,109399041
943,PSMA5,1,109399042,109426448,short,gene,minus,109397941,109466477
944,SYPL2,1,109466478,109482142,short,gene,plus,109426449,109483904
945,ATXN7L2,1,109483905,109492804,short,gene,plus,109482143,109493605
946,CYB561D1,1,109493606,109500441,short,gene,plus,109492805,109504177
947,AMIGO1,1,109504178,109509742,short,gene,minus,109500442,109539871
948,GPR61,1,109539872,109547260,short,gene,plus,109509743,109548614
949,GNAI3,1,109548615,109600195,short,gene,plus,109547261,109603090
950,GNAT2,1,109603091,109619616,short,gene,minus,109600196,109619836
951,AMPD2,1,109619837,109632055,short,gene,plus,109619617,109656075
952,GSTM4,1,109656076,109665497,short,gene,plus,109632056,109668056
953,GSTM2,1,109668057,109683997,short,gene,plus,109665498,109687816
954,GSTM1,1,109687817,109693745,short,gene,plus,109683998,109711750
955,GSTM5,1,109711751,109718268,short,gene,plus,109693746,109733936
956,GSTM3,1,109733937,109741038,short,gene,minus,109718269,109750079
957,EPS8L3,1,109750080,109763976,short,gene,minus,109741039,109910505
958,CSF1,1,109910506,109930992,short,gene,plus,109763977,109984764
959,AHCYL1,1,109984765,110023742,short,gene,plus,109930993,110031576
960,STRIP1,1,110031577,110054641,short,gene,plus,110023743,110059869
961,ALX3,1,110059870,110070672,short,gene,minus,110054642,110112442
962,UBL4B,1,110112443,110113947,short,gene,plus,110070673,110150493
963,SLC6A17,1,110150494,110202202,short,gene,plus,110113948,110210313
964,KCNC4,1,110210314,110282649,short,gene,plus,110202203,110339376
965,RBM15,1,110339377,110346677,short,gene,plus,110282650,110362855
966,SLC16A4,1,110362856,110391971,short,gene,minus,110346678,110401252
967,LAMTOR5,1,110401253,110407924,short,gene,minus,110391972,110451148
968,PROK1,1,110451149,110457358,short,gene,plus,110407925,110517216
969,KCNA10,1,110517217,110519175,short,gene,minus,110457359,110593579
970,KCNA2,1,110593580,110631536,short,gene,minus,110519176,110653559
971,KCNA3,1,110653560,110674940,short,gene,minus,110631537,110871166
972,CD53,1,110871167,110899928,short,gene,plus,110674941,111117162
973,LRIF1,1,110877252,110963962,short,gene,minus,110674941,111117162
974,DRAM2,1,111117163,111140216,short,gene,minus,110963963,111185968
975,CEPT1,1,111139436,111185104,short,gene,plus,110963963,111185968
976,DENND2D,1,111185969,111204791,short,gene,minus,111185105,111227079
977,CHI3L2,1,111227080,111243440,short,gene,plus,111204792,111290850
978,CHIA,1,111290851,111320566,short,gene,plus,111243441,111324662
979,PIFO,1,111324663,111353017,short,gene,plus,111320567,111414318
980,OVGP1,1,111414319,111427735,short,gene,minus,111353018,111439889
981,WDR77,1,111439890,111449256,short,gene,minus,111427736,111449463
982,ATP5PB,1,111449464,111462773,short,gene,plus,111449257,111483347
983,C1orf162,1,111462027,111478512,short,gene,plus,111449257,111483347
984,ADORA3,1,111499429,111503633,short,gene,minus,111478513,111542008
985,TMIGD3,1,111483348,111563962,short,gene,minus,111478513,111722063
986,RAP1A,1,111542009,111716691,short,gene,plus,111503634,111722063
987,INKA2,1,111722064,111755797,short,gene,minus,111716692,111755900
988,DDX20,1,111755901,111768000,short,gene,plus,111755798,111770661
989,KCND3,1,111770662,111989668,short,gene,minus,111768001,112391084
990,CTTNBP2NL,1,112391085,112461164,short,gene,plus,111989669,112466540
991,WNT2B,1,112466541,112530165,short,gene,plus,112461165,112619774
992,ST7L,1,112517444,112619881,short,gene,minus,112461165,112674426
993,CAPZA1,1,112619775,112671616,short,gene,plus,112530166,112674426
994,MOV10,1,112674427,112702377,short,gene,plus,112671617,112709997
995,RHOC,1,112701131,112707408,short,gene,minus,112671617,112709997
996,PPM1J,1,112709998,112715332,short,gene,minus,112707409,112718904
997,TAFA3,1,112718905,112727235,short,gene,plus,112715333,112911846
998,SLC16A1,1,112911847,112956196,short,gene,minus,112727236,113073169
999,LRIG2,1,113073170,113132260,short,gene,plus,112956197,113390473
1000,MAGI3,1,113390474,113685923,short,gene,plus,113132261,113696830
1001,PHTF1,1,113696831,113759888,short,gene,minus,113685924,113761831
1002,RSBN1,1,113761832,113812537,short,gene,minus,113759889,113813810
1003,PTPN22,1,113813811,113871761,short,gene,minus,113812538,113876815
1004,BCL2L15,1,113876816,113887581,short,gene,minus,113871762,113894193
1005,AP4B1,1,113894194,113905067,short,gene,minus,113887582,113929323
1006,DCLRE1B,1,113904619,113914086,short,gene,plus,113887582,113929323
1007,HIPK1,1,113929324,113977869,short,gene,plus,113914087,113979473
1008,OLFML3,1,113979474,113982254,short,gene,plus,113977870,114089291
1009,SYT6,1,114089292,114153869,short,gene,minus,113982255,114392786
1010,TRIM33,1,114392787,114511203,short,gene,minus,114153870,114567556
1011,BCAS2,1,114567557,114581615,short,gene,minus,114511204,114582849
1012,DENND2C,1,114582850,114670049,short,gene,minus,114581616,114673097
1013,AMPD1,1,114673098,114695546,short,gene,minus,114670050,114704468
1014,NRAS,1,114704469,114716771,short,gene,minus,114695547,114716915
1015,CSDE1,1,114716916,114757984,short,gene,minus,114716772,114769478
1016,SIKE1,1,114769479,114780685,short,gene,minus,114757985,114854267
1017,SYCP1,1,114854268,114995370,short,gene,plus,114780686,115029825
1018,TSHB,1,115029826,115035935,short,gene,plus,114995371,115048010
1019,TSPAN2,1,115048011,115089503,short,gene,minus,115035936,115285914
1020,NGF,1,115285915,115338253,short,gene,minus,115089504,115641969
1021,VANGL1,1,115641970,115698221,short,gene,plus,115338254,115700020
1022,CASQ2,1,115700021,115768714,short,gene,minus,115698222,115830776
1023,NHLH2,1,115830777,115841126,short,gene,minus,115768715,115976512
1024,SLC22A15,1,115976513,116070054,short,gene,plus,115841127,116111398
1025,MAB21L3,1,116111399,116138149,short,gene,plus,116070055,116372985
1026,ATP1A1,1,116372986,116410259,short,gene,plus,116138150,116500389
1027,CD58,1,116500390,116571037,short,gene,minus,116410260,116574397
1028,IGSF3,1,116574398,116667755,short,gene,minus,116571038,116754429
1029,CD2,1,116754430,116769229,short,gene,plus,116667756,116909915
1030,PTGFRN,1,116909916,116990358,short,gene,plus,116769230,117060302
1031,CD101,1,116987997,117037481,short,gene,plus,116769230,117060302
1032,TTF2,1,117060303,117107453,short,gene,plus,117037482,117107710
1033,TRIM45,1,117107711,117121789,short,gene,minus,117107454,117143586
1034,VTCN1,1,117143587,117210985,short,gene,minus,117121790,117367392
1035,MAN1A2,1,117367393,117528872,short,gene,plus,117210986,117606047
1036,TENT5C,1,117606048,117628389,short,gene,plus,117528873,117863484
1037,GDAP2,1,117863485,117929621,short,gene,minus,117628390,117929738
1038,WDR3,1,117929739,117966543,short,gene,plus,117929622,118883045
1039,SPAG17,1,117953590,118185228,short,gene,minus,117929622,118883045
1040,TBX15,1,118883046,118989510,short,gene,minus,118185229,119031215
1041,WARS2,1,119031216,119140788,short,gene,minus,118989511,119361912
1042,HAO2,1,119361913,119394130,short,gene,plus,119140789,119414930
1043,HSD3B2,1,119414931,119423034,short,gene,plus,119394131,119507202
1044,HSD3B1,1,119507203,119515058,short,gene,plus,119423035,119619376
1045,ZNF697,1,119619377,119648266,short,gene,minus,119515059,119711933
1046,PHGDH,1,119711934,119744218,short,gene,plus,119648267,119747995
1047,HMGCS2,1,119747996,119768932,short,gene,minus,119744219,119794016
1048,REG4,1,119794017,119811460,short,gene,minus,119768933,119893532
1049,ADAM30,1,119893533,119896515,short,gene,minus,119811461,119911552
1050,NOTCH2,1,119911553,120069662,short,gene,minus,119896516,120150897
1051,SEC22B,1,120150898,120176520,short,gene,minus,120069663,120415026
1052,NBPF8,1,120415027,120469676,short,gene,plus,120176521,120805555
1053,NBPF26,1,120805556,120842215,short,gene,plus,120469677,120889770
1054,PPIAL4A,1,120889771,120890530,short,gene,plus,120842216,121167645
1055,FAM72B,1,121167646,121184340,short,gene,minus,120890531,121184974
1056,SRGAP2C,1,121184975,121392874,short,gene,plus,121184341,125184587
